system,client,model,bank,carrier_half,chi_out_low,chi_out_high,chi_out_delta,chi_out_ratio,positive_routing_strength_low,positive_routing_strength_high,positive_routing_strength_delta,positive_routing_strength_ratio,total_routing_strength_low,total_routing_strength_high,total_routing_strength_delta,total_routing_strength_ratio,positive_class_concentration_low,positive_class_concentration_high,positive_class_concentration_delta,positive_class_concentration_ratio,total_class_concentration_low,total_class_concentration_high,total_class_concentration_delta,total_class_concentration_ratio,standardized_routing_energy_low,standardized_routing_energy_high,standardized_routing_energy_delta,standardized_routing_energy_ratio,cross_half_positive_profile_cosine_low,cross_half_positive_profile_cosine_high,cross_half_positive_profile_cosine_delta,cross_half_positive_profile_cosine_ratio,cross_bank_positive_profile_cosine_low,cross_bank_positive_profile_cosine_high,cross_bank_positive_profile_cosine_delta,cross_bank_positive_profile_cosine_ratio,mean_centered_response_energy_low,mean_centered_response_energy_high,mean_centered_response_energy_delta,mean_centered_response_energy_ratio,mean_raw_output_delta_energy_low,mean_raw_output_delta_energy_high,mean_raw_output_delta_energy_delta,mean_raw_output_delta_energy_ratio,mean_abs_output_norm_change_low,mean_abs_output_norm_change_high,mean_abs_output_norm_change_delta,mean_abs_output_norm_change_ratio,nonselective_response_magnitude_low,nonselective_response_magnitude_high,nonselective_response_magnitude_delta,nonselective_response_magnitude_ratio,common_mode_magnitude_low,common_mode_magnitude_high,common_mode_magnitude_delta,common_mode_magnitude_ratio,positive_clients_chi_out,positive_clients_positive_routing_strength,positive_clients_class_concentration
hfl,0,ResNet10,bank_b,ua,0.3362091313360678,0.5553754237409275,0.21916629240485974,1.6518748956408735,0.04191426205846247,0.22057870907939595,0.17866444702093348,5.262617024402523,0.08419125410937053,0.3552719144217125,0.271080660312342,4.219819720893678,0.25343017111817373,0.3849707679348865,0.13154059681671276,1.5190407923208826,0.20790269722524785,0.19791714133959992,-0.009985555885647923,0.9519700512794154,5.388240262999716,22.737402522989612,17.349162259989896,4.2198197209430175,0.9946597442664107,0.9996571942973067,0.004997450030896022,1.005024280975176,0.9104251269350191,0.996968745769541,0.08654361883452188,1.0950584691404326,11.390947715694434,58.35913648022413,46.9681887645297,5.123290698614292,6.374545668666442,50.08637254271182,43.71182687404538,7.85724585657915,0.8939785660542723,3.846817529632477,2.9528389635782046,4.303031052083008,2.5305734124774077,6.074933640753101,3.544360228275693,2.4006154537138666,0.14401969003168053,0.7541928184362885,0.6101731284046079,5.236734076188813,,,
hfl,1,ResNet12,bank_b,ua,0.2963381051853497,0.7000958552846488,0.4037577500992991,2.3624901524034496,0.03126051150497566,0.22870970978499713,0.19744919828002147,7.316249759421809,0.0612213593915539,0.4173200291607453,0.35609866976919136,6.816575673938762,0.16682073663541636,0.5632067061676951,0.3963859695322787,3.3761192854291058,0.12197125238110022,0.2742988645763884,0.15232761219528818,2.248881266850408,3.9181670010594494,26.7084818662877,22.79031486522825,6.816575674048366,0.968468915772895,0.9999540428182991,0.03148512704540418,1.0325102091885363,0.9745016304650091,0.9991773514030092,0.02467572093800008,1.0253213747063719,9.166320841850688,22.273501126613933,13.107180284763245,2.4299281588439867,6.055144020029029,12.976474325806544,6.921330305777515,2.143049658749849,0.81781356003334,0.9240404554146425,0.10622689538130248,1.129891335350128,2.2570534332859022,3.740490344458337,1.4834369111724346,1.657244923533394,0.11391398396588627,0.12212212299762759,0.008208139031741321,1.0720555874257487,,,
hfl,2,ShuffleNet,bank_b,ua,0.30509137359853744,0.5010070383535999,0.1959156647550625,1.6421540617245416,0.04280684852007197,0.16353278307313823,0.12072593455306627,3.820248131385754,0.09002924765243708,0.2906291929275801,0.20059994527514302,3.228164185558254,0.1605846767321607,0.2663664374407661,0.1057817607086054,1.6587288579431532,0.1459990825890816,0.14717670208673464,0.0011776194976530485,1.0080659376467414,5.761871849755978,18.600268347365137,12.83839649760916,3.2281641855935503,0.9952759579165733,0.9991707852987688,0.003894827382195487,1.003913314041409,0.9544218621790614,0.9774588225718158,0.02303696039275438,1.0241370837201216,7.025112661377451,13.830376928624606,6.805264267247155,1.9687053568064548,4.517746269728213,8.910934642215253,4.39318837248704,1.9724291959294475,0.5810931560862962,0.7095031839892936,0.12841002790299738,1.2209801071598005,2.088120073230767,2.9836433013910426,0.8955232281602754,1.4288657724425209,0.03876561435493495,0.04945093349581585,0.010685319140880896,1.2756391022665423,,,
hfl,3,Mobilenetv2,bank_b,ua,0.30961580545676465,0.7357558799914353,0.4261400745346707,2.3763511649659677,0.040730264913682375,0.1893886528209068,0.14865838790722444,4.649826197242246,0.08030454596162824,0.31952206122587684,0.23921751526424861,3.97887887162172,0.17267096002098056,0.3712416459710514,0.19857068595007085,2.1499946830885364,0.13853805863232027,0.19821234813368466,0.059674289501364386,1.4307429315023756,5.1394909415442065,20.449411918456136,15.309920976911929,3.978878871670498,0.996311772795743,0.9998741060126531,0.0035623332169101296,1.0035755205480612,0.927078503446126,0.9949866280607053,0.06790812461457929,1.0732495946795,8.725603896573293,14.821595870923321,6.095991974350028,1.6986326730625876,5.586509192162247,9.516476520915758,3.92996732875351,1.7034746016824722,0.6960226554706835,0.7895259641304408,0.09350330865975731,1.1343394614007092,2.2683673297665763,3.064045350854485,0.7956780210879089,1.350771240021534,0.06348796871141531,0.11016798615331427,0.046680017441898966,1.7352576935064314,,,
hfl,pooled_mean,all_four_clients,bank_b,ua,0.3118136038941799,0.6230585493426529,0.31124494544847303,2.0082175686837083,0.039177971749298116,0.20055246368960952,0.1613744919403114,5.262235278113082,0.07893660177874744,0.3456857994339787,0.26674919765523125,4.560859613003103,0.18837663612668284,0.3964463893785998,0.20806975325191696,2.1759709046954194,0.15360277270693748,0.20440126403410191,0.05079849132716442,1.409915046819735,5.051942513839838,22.123891163774648,17.07194864993481,4.560859613063858,0.9886790976879055,0.9996640321067569,0.010984934418851455,1.0112558311882955,0.9416067807563039,0.9921478869512678,0.05054110619496391,1.0544416305616067,9.076996278873967,27.321152601596495,18.24415632272253,2.80513922183183,5.633486287646483,20.372564507912344,14.739078220265862,3.4190498282352295,0.747226984411148,1.5674717832917135,0.8202447988805655,1.9470604889984113,2.2860285621901633,3.9657781593642416,1.679749597174078,1.709374347427829,0.09004681426597927,0.25898346527076155,0.16893665100478228,2.3299216148468838,4,4,4
hfl,0,ResNet10,bank_b,ub,0.35531000544851404,0.553794461829599,0.19848445638108497,1.558623324240408,0.044983067442895854,0.21972731497151507,0.17474424752861922,4.884667219405728,0.08570939070903551,0.35585848927902414,0.27014909856998864,4.151919484329708,0.28407111139269936,0.3808521981191831,0.09678108672648372,1.3406931674631042,0.21561277257956088,0.19472649179216941,-0.020886280787391465,0.9031305959363443,5.485401005378273,22.774943313857545,17.28954230847927,4.151919484377393,0.9946597442664107,0.9996571942973067,0.004997450030896022,1.005024280975176,0.9129129672053862,0.9968509862281971,0.08393801902281095,1.0919452587892036,11.144618282812235,57.857044059815884,46.712425777003645,5.191478307430287,6.197368301251848,49.05229003757895,42.8549217363271,7.915019352272904,0.8742811399936863,3.756091987760966,2.8818108477672797,4.296206124020696,2.5087098042067093,6.034421131559211,3.5257113273525014,2.4053882682795895,0.1412217462958826,0.7367253349805104,0.5955035886846278,5.216798080316425,,,
hfl,1,ResNet12,bank_b,ub,0.2788157440786194,0.7131165927878319,0.4343008487092125,2.55766257082022,0.029863428450888206,0.2254276560938788,0.19556422764299058,7.548619424492952,0.05883478974998809,0.4082893475787145,0.3494545578287264,6.939590492406877,0.14916575858351475,0.579278647859531,0.4301128892760162,3.8834559174739938,0.12338863538997315,0.27681151218449485,0.1534228767945217,2.243411731618403,3.765426543999237,26.130518245037738,22.3650917010385,6.9395904925229885,0.968468915772895,0.9999540428182991,0.03148512704540418,1.0325102091885363,0.9831723776233816,0.9991845284678046,0.01601215084442298,1.0162862090187204,8.834754904749214,21.874917575254287,13.040162670505072,2.4760072929123047,5.890000083560031,12.815105451205374,6.925105367645344,2.175739434532826,0.8214333541448503,0.9397327765042064,0.11829942235935609,1.144015849565017,2.2406826901252765,3.718010142602022,1.4773274524767452,1.6593202415432096,0.11641282347905216,0.12655335466519466,0.010140531186142498,1.0871083690095371,,,
hfl,2,ShuffleNet,bank_b,ub,0.3117793743806571,0.49639106979914327,0.18461169541848615,1.5921228618269607,0.04174186817597381,0.15533938289955504,0.11359751472358123,3.7214286203233558,0.08880453876878713,0.2760854674821655,0.18728092871337837,3.108911676213723,0.16795475272337007,0.26604129995810716,0.09808654723473709,1.584005785145637,0.14796187466778218,0.14669089162820553,-0.0012709830395766508,0.9914100639545032,5.6834904812023765,17.669469918858578,11.985979437656201,3.1089116762481823,0.9952759579165733,0.9991707852987688,0.003894827382195487,1.003913314041409,0.9585693818360984,0.9753997934061708,0.016830411570072368,1.0175578438952608,7.058782270200469,13.544545707063309,6.48576343686284,1.9188218574528615,4.521304494123324,8.67135081226664,4.150046318143316,1.9178869336350872,0.5764975112764354,0.7039263186271453,0.12742880735070983,1.2210396486662118,2.0886619886763276,2.958153765532235,0.8694917768559076,1.416291281963495,0.03956315300361457,0.050170959879196016,0.010607806875581445,1.2681233943448382,,,
hfl,3,Mobilenetv2,bank_b,ub,0.32771021898784586,0.727612718804292,0.39990249981644616,2.2202930413624284,0.039321459380253596,0.1826536711128356,0.14333221173258198,4.645139676578618,0.07807245204836517,0.3108765579302605,0.23280410588189532,3.9818982210741036,0.16314190369367143,0.3613366983590039,0.19819479466533246,2.2148613579700793,0.13602801402778494,0.1910528193872113,0.05502480535942636,1.4045108336785872,4.996636931095369,19.896099707536678,14.899462776441307,3.9818982211243124,0.996311772795743,0.9998741060126531,0.0035623332169101296,1.0035755205480612,0.9252605727011622,0.9938778698062615,0.06861729710509923,1.0741599708541638,8.624571680954894,15.451027733708909,6.826456052754015,1.7915124721876523,5.655316988635882,9.896557321510153,4.241240332874272,1.749956252035936,0.6927750947695409,0.7929923899450824,0.10021729517554145,1.1446606495109861,2.261625278481661,3.1187818417684348,0.8571565632867739,1.379000257664632,0.06299339593606418,0.10820003983092027,0.0452066438948561,1.7176410038128667,,,
hfl,pooled_mean,all_four_clients,bank_b,ub,0.3184038357239091,0.6227287108052166,0.30432487508130746,1.9821754495625044,0.03897745586250287,0.19578700626944612,0.15680955040694328,5.199963735200163,0.07785529281904398,0.3377774655675412,0.25992217274849716,4.545579968506103,0.1910833815983139,0.3968772110739563,0.2057938294756424,2.2557540570132035,0.1557478241662753,0.20232042874802028,0.04657260458174499,1.3856158062969595,4.982738740418814,21.617757796322635,16.635019055903822,4.5455799685682186,0.9886790976879055,0.9996640321067569,0.010984934418851455,1.0112558311882955,0.9449788248415071,0.9913282944771086,0.04634946963560138,1.049987320639337,8.915681784679203,27.1818837689606,18.26620198428139,2.844454982495776,5.565997466892771,20.10882590564028,14.542828438747508,3.439650493119188,0.7412467750461282,1.54818586820935,0.8069390931632219,1.9514805679407277,2.2749199403724933,3.9573417203654753,1.682421779992982,1.7150000123627316,0.09004777967865338,0.25541242233895534,0.16536464266030196,2.322417711870917,4,4,4
